Tech_resid,tech_losses
-0.00010311777472104348,0.00010311777472104348
5.389150458728518e-05,-5.389150458728518e-05
-4.802656418520843e-08,4.802656418520843e-08
-0.0001997742610966197,0.0001997742610966197
0.00027448653408289456,-0.00027448653408289456
-0.00018489812288420023,0.00018489812288420023
-0.00028016568924603294,0.00028016568924603294
-0.00029321346699459416,0.00029321346699459416
-4.8367947079461465e-05,4.8367947079461465e-05
0.0002283697529138982,-0.0002283697529138982
0.00012860349542234177,-0.00012860349542234177
0.00014940325544511378,-0.00014940325544511378
-0.00011940091179745145,0.00011940091179745145
-1.0685885370097791e-05,1.0685885370097791e-05
1.7357525414095678e-05,-1.7357525414095678e-05
0.00012319718754306806,-0.00012319718754306806
1.3415327383857877e-05,-1.3415327383857877e-05
0.00015134694755128907,-0.00015134694755128907
-1.969727660193622e-05,1.969727660193622e-05
-3.724891029175303e-05,3.724891029175303e-05
0.00011502758253181645,-0.00011502758253181645
0.0003536272409577986,-0.0003536272409577986
9.44847081108897e-05,-9.44847081108897e-05
-5.313650856339901e-05,5.313650856339901e-05
5.494076185097045e-05,-5.494076185097045e-05
0.00010671420619046335,-0.00010671420619046335
-0.00010038196795404789,0.00010038196795404789
0.00017295300287073874,-0.00017295300287073874
-0.0002235668344641429,0.0002235668344641429
0.00023667642283616854,-0.00023667642283616854
0.00020915907438107735,-0.00020915907438107735
5.5183896957296756e-05,-5.5183896957296756e-05
0.000497145527464191,-0.000497145527464191
-0.000281541670276287,0.000281541670276287
0.0001678935665955098,-0.0001678935665955098
0.0001987922293111621,-0.0001987922293111621
-0.00035482788586317133,0.00035482788586317133
0.00022676711998984483,-0.00022676711998984483
-0.0003342995918526103,0.0003342995918526103
0.00042046276226401745,-0.00042046276226401745
